user_id	recommended_movies
310758	['the+matrix+1999', 'the+lives+of+others+2006', 'the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'american+beauty+1999', 'the+godfather+1972', 'l.a.+confidential+1997', 'the+kingdom+1994', 'castle+in+the+sky+1986', 'elary+2003', 'inglourious+basterds+2009', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'memories+1995', 'call+me+kuchu+2012', 'a+close+shave+1995', 'a+face+in+the+crowd+1957', 'raise+the+red+lantern+1991', 'good+vibrations+2012', 'a+clockwork+orange+1971']
191542	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'beauty+and+the+beast+1991', 'inglourious+basterds+2009', 'blade+runner+1982', 'the+matrix+1999', 'the+lives+of+others+2006', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'amlie+2001', 'life+is+beautiful+1997', 'foreign+correspondent+1940', 'shooting+dogs+2006', 'the+north+avenue+irregulars+1979', 'one+man+band+2005', 'the+lord+of+the+rings+the+two+towers+2002', 'lost+in+translation+2003', 'schindlers+list+1993', 'fight+club+1999', 'm+1931', 'rear+window+1954']
215543	['the+shawshank+redemption+1994', 'blade+runner+1982', 'the+godfather+1972', 'life+is+beautiful+1997', 'the+matrix+1999', 'inglourious+basterds+2009', 'l.a.+confidential+1997', 'the+princess+bride+1987', 'm+1931', 'the+usual+suspects+1995', 'ivans+childhood+1962', 'rear+window+1954', 'princess+mononoke+1997', 'the+lives+of+others+2006', 'mr.+troop+mom+2009', 'amlie+2001', 'vernon_+florida+1981', 'fight+club+1999', 'the+intouchables+2011', 'a+close+shave+1995']
447026	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+lives+of+others+2006', 'life+is+beautiful+1997', 'blade+runner+1982', 'forrest+gump+1994', 'good+will+hunting+1997', 'the+princess+bride+1987', 'premium+rush+2012', 'seven+samurai+1954', '12+angry+men+1957', 'the+godfather+1972', 'tsotsi+2005', 'the+graduate+1967', 'creature+comforts+1989', 'm+1931', 'inglourious+basterds+2009', 'the+silence+of+the+lambs+1991', 'laventure+cest+laventure+1972']
85198	['the+shawshank+redemption+1994', 'raiders+of+the+lost+ark+1981', 'trainspotting+1996', 'twelve+monkeys+1995', 'the+princess+bride+1987', 'the+usual+suspects+1995', 'fight+club+1999', 'winnie+the+pooh+and+the+honey+tree+1966', 'the+matrix+1999', 'seven+samurai+1954', 'julia+2008', 'that+forsyte+woman+1949', 'l.a.+confidential+1997', 'premium+rush+2012', 'blade+runner+1982', 'tsotsi+2005', 'scarface+1983', 'turning+tide+2013', 'star+wars+1977', 'the+maltese+falcon+1931']
300101	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'fight+club+1999', 'm+1931', 'the+lives+of+others+2006', 'amlie+2001', 'a+clockwork+orange+1971', 'bellissima+1951', 'the+graduate+1967', 'black+cat_+white+cat+1998', 'infernal+affairs+2002', 'enemy+of+the+state+1998', 'the+princess+bride+1987', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'what+women+want+2000', 'a+face+in+the+crowd+1957', 'i_+robot+2004', 'brother+2+2000', 'a+midsummer+nights+dream+1968']
35566	['the+shawshank+redemption+1994', 'the+matrix+1999', 'life+is+beautiful+1997', 'blade+runner+1982', 'the+lives+of+others+2006', 'house+1977', 'amlie+2001', 'walle+2008', 'the+lord+of+the+rings+the+two+towers+2002', 'the+great+escape+1963', 'children+of+the+secret+state+2001', 'big+pun+the+legacy+2009', 'incendies+2010', 'agent+red+2000', 'the+north+avenue+irregulars+1979', 'bright+star+2009', 'seven+samurai+1954', 'the+best+years+of+our+lives+1946', 'the+graduate+1967', 'memories+1995']
62864	['the+shawshank+redemption+1994', 'the+lives+of+others+2006', 'life+is+beautiful+1997', 'samurai+ii+duel+at+ichijoji+temple+1955', 'the+lord+of+the+rings+the+two+towers+2002', 'ratatouille+2007', 'fight+club+1999', 'm+1931', 'blade+runner+1982', 'the+staircase+2004', 'the+matrix+1999', 'big+hero+6+2014', 'loners+2000', 'running+on+empty+1988', 'sunset+boulevard+1950', 'mr.+troop+mom+2009', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'damage+1992', 'my+neighbor+totoro+1988', 'the+good_+the+bad+and+the+ugly+1966']
55899	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'the+lives+of+others+2006', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+two+towers+2002', 'seven+samurai+1954', 'running+on+empty+1988', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'raise+the+red+lantern+1991', 'fight+club+1999', 'amlie+2001', 'the+cranes+are+flying+1957', 'the+princess+bride+1987', 'a+clockwork+orange+1971', 'a+patch+of+blue+1965', 'black+cat_+white+cat+1998', 'the+godfather+1972', 'sanjuro+1962']
263263	['seven+samurai+1954', 'the+princess+bride+1987', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'the+great+escape+1963', 'the+godfather+1972', 'the+maltese+falcon+1931', 'mr.+troop+mom+2009', 'bomber+2009', 'a+patch+of+blue+1965', 'fight+club+1999', 'a+clockwork+orange+1971', 'beauty+and+the+beast+1991', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'the+cat+returns+2002', 'the+decline+of+the+american+empire+1986', 'forrest+gump+1994', 'shadow+of+a+doubt+1943', 'the+dark+knight+2008']
81527	['the+godfather+1972', 'american+beauty+1999', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+shawshank+redemption+1994', 'blade+runner+1982', 'forrest+gump+1994', 'a+clockwork+orange+1971', 'sunset+boulevard+1950', 'fight+club+1999', 'the+princess+bride+1987', 'how+to+train+your+dragon+2010', 'wake+up_+ron+burgundy+the+lost+movie+2004', 'raise+the+red+lantern+1991', 'a+close+shave+1995', 'apocalypse+now+1979', 'good+will+hunting+1997', 'the+pacifier+2005', 'inglourious+basterds+2009', 'the+tale+of+the+princess+kaguya+2013']
79729	['the+shawshank+redemption+1994', 'donnie+darko+2001', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+lives+of+others+2006', 'fight+club+1999', 'a+raisin+in+the+sun+1961', 'black+cat_+white+cat+1998', 'the+lord+of+the+rings+the+two+towers+2002', 'raise+the+red+lantern+1991', 'django+unchained+2012', 'persepolis+2007', 'sunset+boulevard+1950', 'inglourious+basterds+2009', 'the+north+avenue+irregulars+1979', 'walle+2008', 'a+clockwork+orange+1971', 'the+avengers+2012', 'blade+runner+1982']
206007	['the+shawshank+redemption+1994', 'the+matrix+1999', 'danton+1983', 'the+usual+suspects+1995', 'blade+runner+1982', 'sunset+boulevard+1950', 'american+beauty+1999', 'the+scarlet+pimpernel+1934', 'm+1931', 'life+is+beautiful+1997', 'star+wars+1977', 'hotel+rwanda+2004', 'elary+2003', 'amlie+2001', 'a+clockwork+orange+1971', 'a+raisin+in+the+sun+1961', 'the+bourne+identity+2002', 'seven+samurai+1954', 'enemy+of+the+state+1998', 'gone+2012']
85466	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+godfather+1972', 'inglourious+basterds+2009', 'seven+samurai+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+usual+suspects+1995', 'cinderella+man+2005', 'the+lives+of+others+2006', 'star+wars+1977', 'the+matrix+1999', 'the+terminator+1984', 'blade+runner+1982', 'the+lord+of+the+rings+the+two+towers+2002', 'off+the+charts+the+song-poem+story+2003', 'city+of+god+2002', 'the+great+escape+1963', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'incendies+2010']
226230	['the+shawshank+redemption+1994', 'the+matrix+1999', 'a+close+shave+1995', 'blade+runner+1982', 'aparajito+1956', 'ghost+world+2001', 'fight+club+1999', 'a+clockwork+orange+1971', 'kill+me+now+2012', 'memories+1995', 'seven+samurai+1954', 'the+cameramans+revenge+1912', 'raiders+of+the+lost+ark+1981', 'the+good_+the+bad+and+the+ugly+1966', 'm+1931', 'persepolis+2007', 'the+lives+of+others+2006', 'syriana+2005', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'life+is+beautiful+1997']
422670	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+dark+knight+2008', 'the+graduate+1967', 'off+the+charts+the+song-poem+story+2003', 'fight+club+1999', 'seven+samurai+1954', 'beauty+and+the+beast+1991', 'the+princess+bride+1987', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+clockwork+orange+1971', 'chappie+2015', 'second+in+command+2006', 'raiders+of+the+lost+ark+1981', 'amlie+2001', 'tsotsi+2005', 'blade+runner+1982', 'twelve+monkeys+1995', 'asylum+2008', 'rear+window+1954']
332533	['the+matrix+1999', 'a+clockwork+orange+1971', 'running+on+empty+1988', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+shawshank+redemption+1994', 'aparajito+1956', 'sunset+boulevard+1950', 'fight+club+1999', '12+angry+men+1957', 'a+close+shave+1995', 'seven+samurai+1954', 'blue+is+the+warmest+color+2013', 'the+world+of+apu+1959', 'the+princess+bride+1987', 'schindlers+list+1993', 'a+patch+of+blue+1965', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+life+of+jesus+1997', 'who+is+killing+the+great+chefs+of+europe+1978', 'beauty+and+the+beast+1991']
53488	['the+shawshank+redemption+1994', 'the+godfather+1972', 'raise+the+red+lantern+1991', 'the+matrix+1999', 'city+of+god+2002', 'a+close+shave+1995', 'blade+runner+1982', 'hoop+dreams+1994', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+immigrant+1917', 'fight+club+1999', 'amlie+2001', 'a+clockwork+orange+1971', 'roxanne+1987', 'rear+window+1954', 'casablanca+1942', 'dial+m+for+murder+1954', 'seven+samurai+1954', 'sal_+or+the+120+days+of+sodom+1975']
434032	['the+shawshank+redemption+1994', 'the+graduate+1967', 'a+clockwork+orange+1971', 'the+usual+suspects+1995', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'fight+club+1999', 'the+lives+of+others+2006', 'tsotsi+2005', 'black+cat_+white+cat+1998', 'the+matrix+1999', 'blade+runner+1982', 'mickey_+donald_+goofy+the+three+musketeers+2004', 'sunset+boulevard+1950', 'samurai+ii+duel+at+ichijoji+temple+1955', 'happy+people+a+year+in+the+taiga+2010', 'the+great+escape+1963', 'the+life+of+jesus+1997', 'the+good_+the+bad+and+the+ugly+1966', 'seven+samurai+1954', 'flamingo+road+1949']
584978	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'inglourious+basterds+2009', 'incendies+2010', 'the+great+escape+1963', 'the+matrix+1999', 'seven+samurai+1954', 'fight+club+1999', 'don+jon+2013', 'geronimo+an+american+legend+1993', 'django+unchained+2012', 'blade+runner+1982', 'the+lives+of+others+2006', 'a+clockwork+orange+1971', 'lawrence+of+arabia+1962', 'like+father_+like+son+2013', 'house+1977', 'the+cranes+are+flying+1957', 'lust+for+life+1956']
359855	['the+shawshank+redemption+1994', 'a+patch+of+blue+1965', 'the+matrix+1999', 'incendies+2010', 'l.a.+confidential+1997', 'fight+club+1999', 'the+graduate+1967', 'a+raisin+in+the+sun+1961', 'seven+samurai+1954', 'kagemusha+1980', 'the+princess+bride+1987', 'the+usual+suspects+1995', 'hui+buh+2006', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+lord+of+the+rings+the+two+towers+2002', 'waltz+with+bashir+2008', 'a+clockwork+orange+1971', 'forrest+gump+1994', 'the+civil+war+1990', 'life+is+beautiful+1997']
33931	['raiders+of+the+lost+ark+1981', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', 'a+close+shave+1995', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+godfather+1972', 'the+matrix+1999', 'seven+samurai+1954', 'schindlers+list+1993', 'the+silence+of+the+lambs+1991', 'portrait+of+jennie+1948', 'the+princess+bride+1987', 'cinema+paradiso+1988', 'apocalypse+now+1979', 'mulholland+falls+1996', 'the+great+escape+1963', 'the+immigrant+1917', 'van+gogh+1991', 'life+is+beautiful+1997']
118885	['the+godfather+1972', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+matrix+1999', 'enemy+of+the+state+1998', 'life+is+beautiful+1997', 'the+bedford+incident+1965', 'the+princess+bride+1987', 'virunga+2014', 'amlie+2001', 'city+of+god+2002', 'sketches+of+frank+gehry+2006', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'inglourious+basterds+2009', 'm+1931', 'the+tale+of+the+princess+kaguya+2013', 'beauty+and+the+beast+1991', 'the+great+escape+1963', 'the+lives+of+others+2006', 'running+on+empty+1988']
408761	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+matrix+1999', 'inglourious+basterds+2009', 'the+lives+of+others+2006', 'a+night+in+old+mexico+2013', '3-iron+2004', 'rear+window+1954', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'seven+samurai+1954', 'castle+in+the+sky+1986', 'the+great+escape+1963', 'straight+shooting+1917', 'samurai+ii+duel+at+ichijoji+temple+1955', 'hangover+square+1945', 'the+usual+suspects+1995', 'spartan+2004', 'true+lies+1994', '12+angry+men+1957', 'amlie+2001']
387228	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lives+of+others+2006', 'schindlers+list+1993', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'fight+club+1999', 'raise+the+red+lantern+1991', 'pans+labyrinth+2006', 'the+godfather+1972', 'bright+star+2009', 'seven+samurai+1954', 'aliens+1986', 'a+clockwork+orange+1971', 'dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964', 'amlie+2001', 'blade+runner+1982', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'beauty+and+the+beast+1991']
348650	['the+shawshank+redemption+1994', 'the+matrix+1999', 'a+close+shave+1995', 'seven+samurai+1954', 'blade+runner+1982', 'the+godfather+1972', 'fight+club+1999', 'the+princess+bride+1987', 'aparajito+1956', 'the+lives+of+others+2006', 'the+usual+suspects+1995', 'wisconsin+death+trip+1999', 'fury+2014', 'a+clockwork+orange+1971', 'forrest+gump+1994', 'agent+red+2000', 'don+jon+2013', 'beauty+and+the+beast+1991', 'love+me+if+you+dare+2003', 'the+strange+world+of+planet+x+1958']
510410	['the+shawshank+redemption+1994', 'blade+runner+1982', 'seven+samurai+1954', 'the+usual+suspects+1995', 'a+close+shave+1995', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'vernon_+florida+1981', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+hunger+games+mockingjay+-+part+1+2014', 'the+silence+of+the+lambs+1991', 'raiders+of+the+lost+ark+1981', 'elary+2003', 'fight+club+1999', 'twelve+monkeys+1995', 'made+in+dagenham+2010', 'schindlers+list+1993', 'the+godfather+1972', 'rashomon+1950', 'life+is+beautiful+1997']
328235	['the+lord+of+the+rings+the+two+towers+2002', 'the+shawshank+redemption+1994', 'the+matrix+1999', 'seven+samurai+1954', 'django+unchained+2012', 'a+close+shave+1995', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'vernon_+florida+1981', 'the+usual+suspects+1995', 'd-tox+2002', 'the+lives+of+others+2006', 'walle+2008', 'made+in+dagenham+2010', 'city+of+god+2002', '3-iron+2004', 'the+muppet+movie+1979', 'lost+and+delirious+2001', 'portrait+of+jennie+1948', 'm+1931']
347265	['the+shawshank+redemption+1994', 'm+1931', 'fight+club+1999', 'the+usual+suspects+1995', 'the+matrix+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'life+is+beautiful+1997', 'blade+runner+1982', 'sunset+boulevard+1950', 'rashomon+1950', 'amlie+2001', 'madison+avenue+1962', 'paisan+1946', '12+angry+men+1957', 'wuthering+heights+1939', 'swiss+family+robinson+1960', 'don+jon+2013', 'lust+for+life+1956', 'elary+2003', 'seven+samurai+1954']
151818	['the+matrix+1999', 'the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'amlie+2001', 'fight+club+1999', 'django+unchained+2012', 'the+lives+of+others+2006', 'scarface+1983', 'louise+brooks+looking+for+lulu+1998', 'inglourious+basterds+2009', 'memories+1995', 'harry+potter+and+the+chamber+of+secrets+2002', 'damage+1992', 'the+usual+suspects+1995', 'the+conversation+1974', 'pans+labyrinth+2006', 'pirates+of+the+caribbean+at+worlds+end+2007', 'elary+2003']
61401	['the+shawshank+redemption+1994', 'blade+runner+1982', 'the+usual+suspects+1995', 'schindlers+list+1993', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+matrix+1999', 'foreign+correspondent+1940', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'm+1931', 'inception+2010', 'seven+samurai+1954', 'cinderella+man+2005', 'hairspray+2007', 'the+fall+2008', 'stories+of+lost+souls+2004', 'the+silence+of+the+lambs+1991', 'enemy+of+the+state+1998', 'doctor+at+large+1957', 'persepolis+2007']
240288	['the+shawshank+redemption+1994', 'the+godfather+1972', 'the+world+of+apu+1959', 'the+matrix+1999', 'the+silence+of+the+lambs+1991', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lord+of+the+rings+the+two+towers+2002', 'the+usual+suspects+1995', 'inglourious+basterds+2009', 'blade+runner+1982', 'enemy+of+the+state+1998', 'a+close+shave+1995', 'life+is+beautiful+1997', 'immensee+1943', 'm+1931', 'the+terminator+1984', 'the+parallax+view+1974', 'nightcrawler+2014', 'harry+potter+and+the+deathly+hallows+part+2+2011']
294225	['the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+princess+bride+1987', 'the+godfather+1972', 'a+clockwork+orange+1971', 'raiders+of+the+lost+ark+1981', 'blade+runner+1982', 'tsotsi+2005', 'agent+red+2000', 'casablanca+1942', 'the+matrix+1999', 'l.a.+confidential+1997', 'goodfellas+1990', 'the+dark+knight+2008', 'garm+hava+1973', 'amlie+2001', 'fight+club+1999', 'one+false+move+1992', 'off+the+charts+the+song-poem+story+2003', 'happy+people+a+year+in+the+taiga+2010']
466094	['the+shawshank+redemption+1994', 'blade+runner+1982', 'life+is+beautiful+1997', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+matrix+1999', 'american+beauty+1999', 'safe+haven+2013', 'the+graduate+1967', 'the+usual+suspects+1995', 'oppressed+majority+2010', '12+angry+men+1957', 'nightcrawler+2014', 'charlie+and+the+chocolate+factory+2005', 'the+terminator+1984', 'the+woman+in+the+window+1944', 'sunset+boulevard+1950', 'flight+of+the+conchords+a+texan+odyssey+2006', 'the+kingdom+1994', 'the+silence+of+the+lambs+1991', 'the+godfather+1972']
295505	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'sunset+boulevard+1950', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+usual+suspects+1995', 'fight+club+1999', 'flight+of+the+conchords+a+texan+odyssey+2006', 'the+silence+of+the+lambs+1991', 'raiders+of+the+lost+ark+1981', 'don+jon+2013', 'the+intouchables+2011', 'the+good_+the+bad+and+the+ugly+1966', 'running+on+empty+1988', 'i_+robot+2004', 'life+is+beautiful+1997', 'the+lives+of+others+2006', 'city+of+god+2002', 'inception+2010', 'the+matrix+1999', 'fargo+1996']
218435	['the+shawshank+redemption+1994', 'fight+club+1999', 'a+clockwork+orange+1971', 'the+dark+knight+2008', 'american+beauty+1999', 'chappie+2015', 'm+1931', 'raiders+of+the+lost+ark+1981', 'sunset+boulevard+1950', 'life+is+beautiful+1997', 'aliens+1986', 'the+matrix+1999', 'amlie+2001', 'black+cat_+white+cat+1998', 'the+maltese+falcon+1931', 'another+thin+man+1939', 'the+godfather+1972', 'frontrunners+2008', 'madison+avenue+1962', 'tsotsi+2005']
152407	['the+shawshank+redemption+1994', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'fight+club+1999', 'schindlers+list+1993', 'the+usual+suspects+1995', 'blade+runner+1982', 'amlie+2001', 'run+lola+run+1998', 'le+trou+1960', 'a+clockwork+orange+1971', 'american+beauty+1999', 'the+matrix+1999', 'raiders+of+the+lost+ark+1981', 'off+the+charts+the+song-poem+story+2003', 'magic+christmas+tree+1964', 'rashomon+1950', 'louise+brooks+looking+for+lulu+1998', 'an+autumn+afternoon+1962', 'kinyarwanda+2011', 'farmageddon+2011']
524080	['the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'the+help+2011', 'the+matrix+1999', 'seven+samurai+1954', 'fight+club+1999', 'inglourious+basterds+2009', 'the+good_+the+bad+and+the+ugly+1966', 'blade+runner+1982', 'the+godfather+1972', 'good+will+hunting+1997', 'nausica+of+the+valley+of+the+wind+1984', 'cinema+paradiso+1988', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'mission+to+mars+2000', 'the+usual+suspects+1995', 'raiders+of+the+lost+ark+1981', 'samurai+ii+duel+at+ichijoji+temple+1955', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lives+of+others+2006']
171261	['the+shawshank+redemption+1994', 'the+good_+the+bad+and+the+ugly+1966', 'blade+runner+1982', 'the+usual+suspects+1995', 'life+is+beautiful+1997', 'the+matrix+1999', 'fight+club+1999', 'the+great+escape+1963', 'the+silence+of+the+lambs+1991', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'starship+troopers+1997', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'vernon_+florida+1981', 'a+raisin+in+the+sun+1961', 'the+possession+of+joel+delaney+1972', 'the+imitation+game+2014', 'inglourious+basterds+2009', 'amlie+2001', 'the+lives+of+others+2006', 'seven+samurai+1954']
85894	['the+shawshank+redemption+1994', 'the+matrix+1999', 'the+lord+of+the+rings+the+two+towers+2002', 'inglourious+basterds+2009', 'the+godfather+1972', 'memories+1995', 'inception+2010', 'george+lopez+tall_+dark++chicano+2009', 'castle+in+the+sky+1986', 'fight+club+1999', 'samurai+ii+duel+at+ichijoji+temple+1955', 'blade+runner+1982', 'forrest+gump+1994', 'rear+window+1954', 'life+is+beautiful+1997', 'lust+for+life+1956', 'the+life+of+jesus+1997', 'the+usual+suspects+1995', 'maleficent+2014', 'the+silence+of+the+lambs+1991']
142741	['the+shawshank+redemption+1994', 'the+matrix+1999', 'blade+runner+1982', 'sunset+boulevard+1950', 'the+usual+suspects+1995', 'amlie+2001', 'scarface+1983', 'm+1931', 'in+football+we+trust+2015', 'fight+club+1999', 'forrest+gump+1994', 'inglourious+basterds+2009', 'winnie+the+pooh+and+the+honey+tree+1966', 'le+trou+1960', 'the+graduate+1967', 'the+lord+of+the+rings+the+two+towers+2002', 'danton+1983', 'life+is+beautiful+1997', 'schindlers+list+1993', 'the+lives+of+others+2006']
259352	['the+matrix+1999', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'fight+club+1999', 'amlie+2001', 'the+princess+bride+1987', 'the+sting+1973', 'blade+runner+1982', 'the+godfather+1972', 'raiders+of+the+lost+ark+1981', 'pans+labyrinth+2006', 'seven+samurai+1954', 'dragon+ball+z+broly+-+second+coming+1994', 'sunset+boulevard+1950', 'the+silence+of+the+lambs+1991', 'forrest+gump+1994', 'a+clockwork+orange+1971', 'hairspray+2007', 'life+is+beautiful+1997', 'enemy+of+the+state+1998']
134179	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'a+close+shave+1995', 'life+is+beautiful+1997', 'amlie+2001', 'chappie+2015', 'raiders+of+the+lost+ark+1981', 'schindlers+list+1993', 'the+godfather+1972', 'inglourious+basterds+2009', 'straight+shooting+1917', 'mickey_+donald_+goofy+the+three+musketeers+2004', 'the+civil+war+1990', 'blade+runner+1982', 'laventure+cest+laventure+1972', 'running+on+empty+1988', 'romper+stomper+1992', 'the+silence+of+the+lambs+1991', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001']
582523	['sunset+boulevard+1950', 'the+shawshank+redemption+1994', 'the+usual+suspects+1995', 'the+avengers+2012', 'inglourious+basterds+2009', 'princess+mononoke+1997', 'the+matrix+1999', 'fight+club+1999', 'star+wars+1977', 'another+thin+man+1939', 'dial+m+for+murder+1954', 'american+beauty+1999', 'schindlers+list+1993', 'adult+camp+2015', 'the+godfather+1972', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'blade+runner+1982', 'rear+window+1954', 'ratatouille+2007', 'perfect+blue+1997']
108232	['the+matrix+1999', 'the+shawshank+redemption+1994', 'fight+club+1999', 'memories+1995', 'incendies+2010', 'those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965', 'the+silence+of+the+lambs+1991', 'amlie+2001', 'forrest+gump+1994', 'seven+samurai+1954', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'good+vibrations+2012', 'the+conversation+1974', 'the+godfather+part+ii+1974', 'the+graduate+1967', 'the+brotherhood+1968', 'blade+runner+1982', 'dugs+special+mission+2009', 'good+will+hunting+1997', 'the+usual+suspects+1995']
266517	['the+shawshank+redemption+1994', 'fight+club+1999', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'the+lives+of+others+2006', 'the+matrix+1999', 'a+clockwork+orange+1971', 'the+great+escape+1963', 'raise+the+red+lantern+1991', 'the+beyond+1981', 'don+jon+2013', 'trainspotting+1996', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+graduate+1967', 'inglourious+basterds+2009', 'enemy+of+the+state+1998', 'a+close+shave+1995', 'the+godfather+1972', 'amlie+2001', 'm+1931', 'bellissima+1951']
509093	['the+shawshank+redemption+1994', 'amlie+2001', 'a+clockwork+orange+1971', 'the+matrix+1999', 'inglourious+basterds+2009', 'seven+samurai+1954', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'the+godfather+1972', 'raise+the+red+lantern+1991', 'sunset+boulevard+1950', 'the+usual+suspects+1995', 'what+women+want+2000', 'a+tale+of+two+sisters+2003', 'miss+sadie+thompson+1953', 'american+beauty+1999', 'like+father_+like+son+2013', 'tsotsi+2005', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'beauty+and+the+beast+1991', 'the+lives+of+others+2006']
75262	['fight+club+1999', 'the+matrix+1999', 'seven+samurai+1954', 'the+shawshank+redemption+1994', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'the+princess+bride+1987', '12+angry+men+1957', 'pans+labyrinth+2006', 'the+lord+of+the+rings+the+fellowship+of+the+ring+2001', 'a+clockwork+orange+1971', 'city+of+god+2002', 'agent+red+2000', 'the+usual+suspects+1995', 'star+wars+1977', 'the+lord+of+the+rings+the+two+towers+2002', 'american+beauty+1999', 'forrest+gump+1994', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'blade+runner+1982']
289234	['the+shawshank+redemption+1994', 'the+godfather+1972', 'fight+club+1999', 'the+matrix+1999', 'the+usual+suspects+1995', 'a+clockwork+orange+1971', 'a+close+shave+1995', 'black+cat_+white+cat+1998', 'the+lord+of+the+rings+the+two+towers+2002', 'm+1931', 'the+great+escape+1963', 'the+boys+of+st.+vincent+1992', 'sunset+boulevard+1950', 'raiders+of+the+lost+ark+1981', 'the+dark+knight+2008', 'interstellar+2014', 'life+is+beautiful+1997', 'inglourious+basterds+2009', 'the+lord+of+the+rings+the+return+of+the+king+2003', 'inception+2010']
